DistrictId,DistrictName,NcesId,SchoolId,SchoolName,StudentIdentifier,FirstName,LastOrSurname,SubmitDateTime,SchoolYear,TestSessionId,AssessmentType,AssessmentSubType,AssessmentName,Subject,GradeLevelWhenAssessed,Completeness,AdministrationCondition,ScaleScoreAchievementLevel,ScaleScore,ScaleScoreStandardError,Alt1ScoreAchievementLevel,Alt1ScaleScore,Alt1ScaleScoreStandardError,Alt2ScoreAchievementLevel,Alt2ScaleScore,Alt2ScaleScoreStandardError,Alt3ScoreAchievementLevel,Alt3ScaleScore,Alt3ScaleScoreStandardError,Alt4ScoreAchievementLevel,Alt4ScaleScore,Alt4ScaleScoreStandardError,Alt5ScoreAchievementLevel,Alt5ScaleScore,Alt5ScaleScoreStandardError,Alt6ScoreAchievementLevel,Alt6ScaleScore,Alt6ScaleScoreStandardError,Claim1ScoreAchievementLevel,Claim2ScoreAchievementLevel,Claim3ScoreAchievementLevel,Claim4ScoreAchievementLevel,Claim5ScoreAchievementLevel,Claim6ScoreAchievementLevel,MigrantStatus,LanguageCode,LanguageAltCode,EnglishLanguageAcquisitionStatus,EnglishLanguageAcquisitionStatusStartDate,HispanicOrLatinoEthnicity,AmericanIndianOrAlaskaNative,Asian,BlackOrAfricanAmerican,White,NativeHawaiianOrOtherPacificIslander,TwoOrMoreRaces,Filipino
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student247,Jennifer,Harris,2025-04-11 12:33:35.840000,2025,TestSession990548,Interim,IAB,Grade 8 ELA - Write and Revise Argumentative Texts (FIAB),ELA,08,Complete,SD,2,2594,45.1306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student248,Sara,King,2025-01-16 13:04:09.433000,2025,TestSession322787,Interim,IAB,Grade 8 ELA - Write and Revise Explanatory Texts (FIAB),ELA,08,Complete,SD,2,2552,45.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student249,Nicole,Calderon,2024-10-11 15:06:47.013000,2025,TestSession202206,Interim,IAB,Grade 8 ELA - Write and Revise Narratives (FIAB),ELA,08,Complete,SD,2,2506,55.0106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student250,Stacey,Kaufman,2024-12-17 12:31:43.337000,2025,TestSession267220,Interim,IAB,Grade 8 ELPAC IA-Listening I,ELPAC,08,Complete,SD,2,1621,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student251,Emily,Whitehead,2025-05-14 12:56:17.430000,2025,TestSession110041,Interim,IAB,Grade 8 ELPAC IA-Listening II,ELPAC,08,Complete,SD,2,1468,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student252,Jason,Duncan,2025-01-08 12:11:39.487000,2025,TestSession577182,Interim,IAB,Grade 8 ELPAC IA-Reading I,ELPAC,08,Complete,SD,3,1625,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student253,Lacey,Gibson,2024-11-22 14:50:22.560000,2025,TestSession377963,Interim,IAB,Grade 8 ELPAC IA-Reading II,ELPAC,08,Complete,SD,1,1525,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student254,Joshua,Rios,2025-01-10 13:40:40.973000,2025,TestSession407015,Interim,IAB,Grade 8 ELPAC IA-Writing I,ELPAC,08,Complete,SD,1,1150,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student255,William,Lee,2025-02-14 13:47:04.387000,2025,TestSession616423,Interim,IAB,Grade 8 ELPAC IA-Writing II,ELPAC,08,Complete,SD,2,1532,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student256,Kenneth,Rogers,2025-06-07 06:36:59.000000,2025,TestSession944148,Interim,IAB,Grade 8 MATH - Analyze and Solve Linear Equations (FIAB),Math,08,Partial,NS,2,2563,52.8307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student257,Susan,Lee,2025-01-16 15:20:10.353000,2025,TestSession936717,Interim,IAB,Grade 8 MATH - Congruence and Similarity (FIAB),Math,08,Complete,SD,3,2700,57.3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student258,Jose,Sparks,2025-04-30 15:24:10.380000,2025,TestSession999441,Interim,IAB,Grade 8 MATH - Expressions and Equations I (IAB),Math,08,Complete,SD,3,2793,73.3446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student259,Joshua,Thompson,2025-02-25 12:59:01.710000,2025,TestSession622073,Interim,IAB,Grade 8 MATH - Expressions and Equations II (FIAB),Math,08,Complete,SD,2,2601,45.0339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student260,Laura,Horton,2025-01-24 17:37:40.150000,2025,TestSession479593,Interim,IAB,Grade 8 MATH - Functions (FIAB),Math,08,Complete,SD,3,2702,50.5478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student261,Kristen,Anderson,2025-05-02 12:43:14.323000,2025,TestSession385229,Interim,IAB,Grade 8 MATH - Geometry (IAB),Math,08,Complete,SD,3,2860,96.6428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student262,Patrick,Rodriguez,2025-03-14 14:00:29.487000,2025,TestSession108481,Interim,ICA,Grade 8 MATH - Interim Comprehensive Assessment (ICA),Math,08,Complete,SD,4,2687,31.0409,,,,,,,,,,,,,,,,,,,3,3,3,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student263,Amanda,Nelson,2025-05-25 06:07:00.000000,2025,TestSession319664,Interim,IAB,Grade 8 MATH - Performance Task - Baseball Tickets (IAB),Math,08,Partial,NS,2,2617,81.2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student264,Angela,Jackson,2024-11-04 14:06:28.683000,2025,TestSession450428,Interim,IAB,"Grade 8 MATH - Proportional Relationships, Lines, and Linear Equations (FIAB)",Math,08,Complete,SD,1,2265,198.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student265,Cody,Walker,2025-04-22 14:55:48.950000,2025,TestSession699394,Interim,IAB,Grade 8 MATH - Pythagorean Theorem (FIAB),Math,08,Complete,SD,2,2641,43.0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student266,Susan,Lewis,2025-03-18 05:22:05.000000,2025,TestSession399250,Interim,IAB,Grade 8 MATH - Radicals and Integer Exponents (FIAB),Math,08,Partial,SD,2,2480,76.8157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student267,Jeremiah,Brooks,2025-02-13 16:10:10.983000,2025,TestSession474193,Interim,IAB,Grade 8 MATH - The Number System (FIAB),Math,08,Complete,SD,2,2634,54.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student268,Charles,Clarke,2025-04-23 16:28:41.157000,2025,TestSession224503,Interim,IAB,"Grade 8 MATH - Volume of Cylinders, Cones, and Spheres (FIAB)",Math,08,Complete,SD,3,2850,64.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student269,Eric,Crosby,2025-05-08 12:13:44.263000,2025,TestSession687229,Interim,ICA,Grade 9 ELA - Interim Comprehensive Assessment (ICA),ELA,09,Complete,SD,2,2514,27.7475,,,,,,,,,,,,,,,,,,,2,1,1,2,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student270,Randy,Jones,2025-05-01 12:03:59.837000,2025,TestSession746482,Interim,ICA,Grade 9 MATH - Interim Comprehensive Assessment (ICA),Math,09,Complete,SD,3,2611,26.643,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student271,Jeff,Torres,2024-10-02 17:19:27.627000,2025,TestSession217014,Interim,IAB,Grade 9-10 ELPAC IA-Listening I,ELPAC,09,Complete,SD,2,1492,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student272,Jamie,Middleton,2025-03-20 14:25:15.843000,2025,TestSession566358,Interim,IAB,Grade 9-10 ELPAC IA-Reading I,ELPAC,09,Complete,SD,1,1452,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student273,Jessica,Freeman,2024-11-07 15:35:30.530000,2025,TestSession937059,Interim,IAB,Grade 9-10 ELPAC IA-Reading II,ELPAC,09,Complete,NS,1,1453,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student274,William,Greer,2024-10-04 12:23:01.250000,2025,TestSession422832,Interim,IAB,Grade 9-10 ELPAC IA-Writing I,ELPAC,09,Complete,SD,2,1604,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student275,Ashley,Graves,2024-11-04 15:58:07.093000,2025,TestSession344228,Interim,IAB,Grade 9-10 ELPAC IA-Writing II,ELPAC,09,Complete,NS,2,1609,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student276,Jamie,Knox,2024-10-15 11:57:22.403000,2025,TestSession775332,Interim,IAB,High School CAST IA-Earth and Space Sciences I,CAST,10,Complete,SD,1,568,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student277,Jose,Villanueva,2025-03-20 14:02:47.540000,2025,TestSession945101,Interim,IAB,High School CAST IA-Earth and Space Sciences II,CAST,09,Complete,SD,2,603,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student278,Patricia,Williams,2025-02-28 12:55:05.223000,2025,TestSession988821,Interim,IAB,High School CAST IA-Life Sciences I,CAST,10,Complete,SD,1,559,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student279,Michael,Perry,2025-06-06 17:31:35.450000,2025,TestSession168841,Interim,IAB,High School CAST IA-Life Sciences II,CAST,10,Complete,NS,2,605,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student280,Christopher,Richards,2024-10-17 17:45:30.727000,2025,TestSession429473,Interim,IAB,High School CAST IA-Physical Sciences I,CAST,11,Complete,SD,1,568,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student281,Ashley,Harrington,2025-04-23 12:29:45.190000,2025,TestSession379279,Interim,IAB,High School CAST IA-Physical Sciences II,CAST,09,Complete,SD,2,623,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student282,Donald,Brown,2025-03-05 12:41:27.870000,2025,TestSession512780,Interim,IAB,High School ELA - Brief Writes (IAB),ELA,11,Complete,SD,3,2900,95.5739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student283,Matthew,Bailey,2025-03-07 12:27:58.620000,2025,TestSession179004,Interim,IAB,High School ELA - Editing (FIAB),ELA,11,Complete,SD,1,2360,93.9942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student284,Thomas,Howell,2025-03-14 17:17:03.973000,2025,TestSession601927,Interim,IAB,High School ELA - Language and Vocabulary Use (FIAB),ELA,11,Complete,SD,1,2464,54.0226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student285,Michelle,Miller,2024-11-08 13:59:57.393000,2025,TestSession999374,Interim,IAB,High School ELA - Listen/Interpret (FIAB),ELA,09,Complete,SD,2,2564,55.1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student286,Jason,Mcconnell,2025-03-07 13:46:24.427000,2025,TestSession392201,Interim,IAB,High School ELA - Make and Support Inferences (Informational) (FIAB),ELA,11,Complete,SD,1,2383,99.1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student287,Marissa,Welch,2025-03-07 12:53:31.413000,2025,TestSession141784,Interim,IAB,High School ELA - Make and Support Inferences (Literary) (FIAB),ELA,11,Complete,SD,2,2547,55.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student288,Theresa,Brown,2024-12-03 13:05:25.273000,2025,TestSession746433,Interim,IAB,High School ELA - Performance Task - How We Learn (IAB),ELA,11,Complete,SD,3,2893,120.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student289,Alicia,Walker,2025-02-26 14:57:35.233000,2025,TestSession944890,Interim,IAB,High School ELA - Read Informational Texts (IAB),ELA,11,Complete,SD,3,2713,52.1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student290,Jacob,Cruz,2025-04-07 05:22:34.000000,2025,TestSession485814,Interim,IAB,High School ELA - Read Literary Texts (IAB),ELA,11,Partial,SD,1,2300,214.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student291,Madison,Thompson,2025-03-06 12:37:38.570000,2025,TestSession118313,Interim,IAB,High School ELA - Research (IAB),ELA,11,Complete,SD,2,2579,49.3927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student292,Robert,Jones,2025-03-06 16:21:42.897000,2025,TestSession402241,Interim,IAB,High School ELA - Research: Analyze and Integrate Information (FIAB),ELA,11,Complete,SD,2,2550,49.2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student293,Ryan,Lee,2025-02-25 14:07:18.443000,2025,TestSession298993,Interim,IAB,High School ELA - Research: Evaluate Information and Sources (FIAB),ELA,11,Complete,SD,2,2600,54.3118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student294,Kristy,Benson,2025-03-07 12:24:37.237000,2025,TestSession255055,Interim,IAB,High School ELA - Research: Use Evidence (FIAB),ELA,11,Complete,SD,3,2709,54.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student295,John,French,2025-03-06 12:18:55.180000,2025,TestSession485121,Interim,IAB,High School ELA - Revision (IAB),ELA,11,Complete,SD,1,2381,80.1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student296,Monica,Jacobs,2025-05-06 05:51:59.000000,2025,TestSession419505,Interim,IAB,High School ELA - Write and Revise Argumentative Texts (FIAB),ELA,11,Partial,SD,1,2300,214.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student297,Stacy,Russell,2025-03-25 17:45:38.500000,2025,TestSession643216,Interim,IAB,High School MATH - Algebra and Functions I (IAB),Math,11,Complete,SD,1,2483,56.5539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student298,Christine,Elliott,2025-04-07 14:42:04.237000,2025,TestSession469981,Interim,IAB,High School MATH - Algebra and Functions II (IAB),Math,11,Complete,SD,3,2715,52.4293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student299,Zachary,Wolf,2024-11-19 17:51:31.343000,2025,TestSession605678,Interim,IAB,High School MATH - Create Equations: Linear and Exponential (FIAB),Math,11,Complete,NS,2,2575,44.1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student300,Jeremy,Jenkins,2024-12-05 14:32:08.620000,2025,TestSession745932,Interim,IAB,High School MATH - Create Equations: Quadratic (FIAB),Math,10,Complete,SD,2,2591,55.1507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student301,James,Ryan,2025-01-27 18:01:44.970000,2025,TestSession389819,Interim,IAB,High School MATH - Equations and Reasoning (FIAB),Math,11,Complete,SD,2,2654,41.3087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student302,Jeffrey,Fowler,2024-10-10 12:36:12.753000,2025,TestSession962522,Interim,IAB,High School MATH - Geometry Congruence (IAB),Math,09,Complete,SD,2,2499,115.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student303,Pamela,Scott,2024-09-27 12:51:59.747000,2025,TestSession961508,Interim,IAB,High School MATH - Geometry Measurement and Modeling (IAB),Math,12,Complete,SD,3,2787,72.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student304,Brandon,Mccann,2024-11-26 06:51:56.000000,2025,TestSession943468,Interim,IAB,High School MATH - Geometry and Right Triangle Trigonometry (FIAB),Math,09,Partial,SD,2,2400,198.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student305,Danny,Christensen,2024-11-05 16:25:43.207000,2025,TestSession158853,Interim,IAB,High School MATH - Interpreting Functions (FIAB),Math,11,Complete,NS,2,2574,69.7316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student306,Rhonda,Jenkins,2024-10-31 12:24:40.957000,2025,TestSession351533,Interim,IAB,High School MATH - Number and Quantity (FIAB),Math,11,Complete,SD,1,2390,87.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student307,Emily,Patterson,2025-03-19 14:39:50.760000,2025,TestSession662687,Interim,IAB,High School MATH - Seeing Structure in Expressions/Polynomial Expressions (FIAB),Math,11,Complete,SD,3,2831,89.6504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student308,Matthew,Weaver,2024-11-02 19:51:54.000000,2025,TestSession390814,Interim,IAB,High School MATH - Solve Equations and Inequalities: Linear and Exponential (FIAB),Math,10,Partial,SD,2,2545,67.5251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student309,Zachary,Bryant,2024-11-04 13:22:14.837000,2025,TestSession266489,Interim,IAB,High School MATH - Solve Equations and Inequalities: Quadratic (FIAB),Math,10,Complete,NS,2,2629,37.4991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student310,Timothy,Davis,2024-12-06 14:01:51.317000,2025,TestSession533131,Interim,IAB,High School MATH - Statistics and Probability (FIAB),Math,11,Complete,SD,2,2651,82.2404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student311,Wendy,Morgan,2024-10-23 11:38:50.137000,2025,TestSession887129,Interim,IAB,Kindergarten ELPAC IA-Listening I,ELPAC,KG,Complete,SD,2,1420,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student312,Cathy,Blackburn,2024-12-06 15:45:33.963000,2025,TestSession388868,Interim,IAB,Kindergarten ELPAC IA-Reading I,ELPAC,KG,Complete,SD,1,1316,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student313,Brent,Crawford,2024-10-25 17:35:33.087000,2025,TestSession381637,Interim,IAB,Kindergarten ELPAC IA-Speaking I,ELPAC,KG,Complete,SD,1,1358,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student314,Jimmy,Marquez,2024-09-05 17:10:11.697000,2025,TestSession523661,Interim,IAB,Kindergarten ELPAC IA-Writing I,ELPAC,KG,Complete,SD,1,1150,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student315,Natalie,Beard,2025-04-07 17:06:13.079000,2025,TestSession271857,Summative,SUM,Math Summative Grade 11,Math,11,Complete,Valid,4,2808,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student316,Paul,White,2025-05-16 14:40:33.043000,2025,TestSession403637,Summative,SUM,Math Summative Grade 3,Math,03,Complete,Valid,3,2493,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student317,Dawn,Valencia,2025-05-19 14:21:27.513000,2025,TestSession695817,Summative,SUM,Math Summative Grade 4,Math,04,Complete,Valid,4,2627,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student318,Sara,Sutton,2025-05-15 12:57:38.004000,2025,TestSession167337,Summative,SUM,Math Summative Grade 5,Math,05,Complete,Valid,2,2521,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student319,Charles,Moses,2025-05-16 14:29:48.673000,2025,TestSession376400,Summative,SUM,Math Summative Grade 6,Math,06,Complete,Valid,4,2686,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student320,Laura,Terrell,2025-05-13 13:37:36.783000,2025,TestSession505068,Summative,SUM,Math Summative Grade 7,Math,07,Complete,Valid,2,2529,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student321,Joel,Collins,2025-05-13 17:34:56.084000,2025,TestSession440527,Summative,SUM,Math Summative Grade 8,Math,08,Complete,Valid,1,2478,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student322,Edwin,Moore,2025-05-26 05:21:49.000000,2025,TestSession875966,Interim,IAB,Middle School CAST IA-Earth and Space Sciences I,CAST,08,Partial,NS,1,368,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student323,Christy,Andrews,2025-03-24 16:49:15.830000,2025,TestSession100166,Interim,IAB,Middle School CAST IA-Earth and Space Sciences II,CAST,08,Complete,SD,2,423,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student324,Joseph,Vazquez,2024-09-19 13:51:20.397000,2025,TestSession128646,Interim,IAB,Middle School CAST IA-Life Sciences I,CAST,07,Complete,SD,1,366,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student325,Michael,Jones,2025-01-17 14:39:04.823000,2025,TestSession783564,Interim,IAB,Middle School CAST IA-Life Sciences II,CAST,08,Complete,SD,2,427,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student326,Barbara,Acosta,2025-03-01 07:36:56.000000,2025,TestSession724564,Interim,IAB,Middle School CAST IA-Physical Sciences I,CAST,08,Partial,SD,1,355,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student327,Michael,White,2025-05-11 05:36:56.000000,2025,TestSession186404,Interim,IAB,Middle School CAST IA-Physical Sciences II,CAST,08,Partial,NS,1,371,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student328,Nicole,Ruiz,2025-04-24 14:12:36.603000,2025,TestSession167751,Summative,SUM,Summative Alternate ELPAC Grade 1,ALTELPAC,01,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student329,Denise,Armstrong,2025-03-13 13:20:58.045000,2025,TestSession576681,Summative,SUM,Summative Alternate ELPAC Grade 12,ALTELPAC,12,Complete,Valid,2,856,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student330,Laura,Terry,2025-04-28 14:14:08.677000,2025,TestSession314235,Summative,SUM,Summative Alternate ELPAC Grade 2,ALTELPAC,02,Complete,Valid,2,458,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student331,Sherry,Holmes,2025-03-20 17:01:31.006000,2025,TestSession900515,Summative,SUM,Summative Alternate ELPAC Grade 3,ALTELPAC,03,Complete,Valid,1,542,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
