Assessment,Assessment Language,State,District,School,Local ID,State ID,FAST ID,First Name,Last Name,Gender,DOB,Race,Special Ed. Status,Grade,Unnamed: 15,Fall aMath Test Theta,Fall aMath Percentile at School,Fall aMath Percentile at LEA,Fall aMath Percentile at Nation,Fall aMath Risk Level,Fall aMath Final Date,Winter aMath Test Theta,Winter aMath Percentile at School,Winter aMath Percentile at LEA,Winter aMath Percentile at Nation,Winter aMath Risk Level,Winter aMath Final Date,Growth Score from Fall to Winter,School Growth Percentile from Fall to Winter,District Growth Percentile from Fall to Winter,National Growth Percentile from Fall to Winter,Growth Percentile by Start Score from Fall to Winter,Spring aMath Test Theta,Spring aMath Percentile at School,Spring aMath Percentile at LEA,Spring aMath Percentile at Nation,Spring aMath Risk Level,Spring aMath Final Date,Growth Score from Fall to Spring,School Growth Percentile from Fall to Spring,District Growth Percentile from Fall to Spring,National Growth Percentile from Fall to Spring,Growth Percentile by Start Score from Fall to Spring,Growth Score from Winter to Spring,School Growth Percentile from Winter to Spring,District Growth Percentile from Winter to Spring,National Growth Percentile from Winter to Spring,Growth Percentile by Start Score from Winter to Spring,Screening Period 4 aMath Test Theta,Screening Period 4 aMath Percentile at School,Screening Period 4 aMath Percentile at LEA,Screening Period 4 aMath Percentile at Nation,Screening Period 4 aMath Risk Level,Screening Period 4 aMath Final Date,Growth Score from Fall to Screening Period 4,School Growth Percentile from Fall to Screening Period 4,District Growth Percentile from Fall to Screening Period 4,National Growth Percentile from Fall to Screening Period 4,Growth Percentile by Start Score from Fall to Screening Period 4,Growth Score from Winter to Screening Period 4,School Growth Percentile from Winter to Screening Period 4,District Growth Percentile from Winter to Screening Period 4,National Growth Percentile from Winter to Screening Period 4,Growth Percentile by Start Score from Winter to Screening Period 4,Growth Score from Spring to Screening Period 4,School Growth Percentile from Spring to Screening Period 4,District Growth Percentile from Spring to Screening Period 4,National Growth Percentile from Spring to Screening Period 4,Growth Percentile by Start Score from Spring to Screening Period 4,Screening Period 5 aMath Test Theta,Screening Period 5 aMath Percentile at School,Screening Period 5 aMath Percentile at LEA,Screening Period 5 aMath Percentile at Nation,Screening Period 5 aMath Risk Level,Screening Period 5 aMath Final Date,Growth Score from Fall to Screening Period 5,School Growth Percentile from Fall to Screening Period 5,District Growth Percentile from Fall to Screening Period 5,National Growth Percentile from Fall to Screening Period 5,Growth Percentile by Start Score from Fall to Screening Period 5,Growth Score from Winter to Screening Period 5,School Growth Percentile from Winter to Screening Period 5,District Growth Percentile from Winter to Screening Period 5,National Growth Percentile from Winter to Screening Period 5,Growth Percentile by Start Score from Winter to Screening Period 5,Growth Score from Spring to Screening Period 5,School Growth Percentile from Spring to Screening Period 5,District Growth Percentile from Spring to Screening Period 5,National Growth Percentile from Spring to Screening Period 5,Growth Percentile by Start Score from Spring to Screening Period 5,Growth Score from Screening Period 4 to Screening Period 5,School Growth Percentile from Screening Period 4 to Screening Period 5,District Growth Percentile from Screening Period 4 to Screening Period 5,National Growth Percentile from Screening Period 4 to Screening Period 5,Growth Percentile by Start Score from Screening Period 4 to Screening Period 5,Fall Quantile,Winter Quantile,Spring Quantile,Screening Period 4 Quantile,Screening Period 5 Quantile
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Sr High,33435,605464,382343,KEVIN,SMITH,Female,2019-12-03,,Special Ed,Eleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Walker School,45072,605176,924938,KIMBERLY,ORTIZ,Male,2019-04-12,,Special Ed,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Townsend Elementary,85961,605643,453657,JULIE,STOUT,Female,2019-05-18,,Special Ed,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mcnair School,23286,605423,160582,MORGAN,COLLINS,Female,2017-08-23,,Special Ed,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mccurdy School,95299,605071,612323,WENDY,MITCHELL,Male,2019-04-15,White,Special Ed,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Cold Water School,24217,605317,621850,TINA,TAYLOR,Male,2017-02-20,,Special Ed,Five,,207.66403,N/A*,N/A*,20.0,someRisk,9/23/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central High,70719,605357,951486,JAMES,STANLEY,Male,2019-04-30,,Special Ed,Eleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Sr High,19659,604896,493201,SARAH,CHURCH,Male,2016-07-31,,Special Ed,Eleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood East High,45605,605695,368610,AMANDA,PEREZ,Female,2018-11-06,,Special Ed,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Southeast Middle School,66204,604844,184326,VANESSA,PIERCE,Female,2016-11-11,,Special Ed,Six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Sr High,17567,605460,318301,JASON,HUNTER,Male,2018-09-14,,Special Ed,Twelve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Armstrong School,55067,605650,106417,MATTHEW,CONRAD,Male,2016-12-10,,Special Ed,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central High,37050,605285,181602,MATTHEW,ROGERS,Female,2017-02-28,,Special Ed,Ten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central High,53787,605558,900970,FELICIA,MITCHELL,Male,2019-10-21,,Special Ed,Ten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Russell School,33944,605339,488791,BRIAN,JOHNSON,Male,2018-10-04,,Special Ed,Two,,190.73541,N/A*,N/A*,15.0,someRisk,9/22/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM235Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Jamestown School,33521,605158,806013,HENRY,TURNER,Male,2016-08-19,,Special Ed,Three,,192.1401,N/A*,N/A*,5.0,highRisk,9/8/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM200Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central High,71878,605490,738914,STEVEN,HODGE,Male,2018-07-17,,Special Ed,Eleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Northwest Middle School,78695,605312,160768,CHRISTOPHER,GARCIA,Male,2016-02-24,,Special Ed,Six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Southeast Middle School,73002,605569,328468,GABRIELLA,MULLINS,Male,2017-02-09,,Special Ed,Six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Cold Water School,50743,605661,955536,MATHEW,BAKER,Male,2017-08-16,,Special Ed,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Opportunity Center,34335,604891,879296,TAMMY,HO,Female,2016-08-09,,Special Ed,Eleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Jamestown School,98123,605207,879387,RYAN,KNIGHT,Male,2017-09-17,,Special Ed,Four,,203.67474,100,N/A*,19.0,someRisk,9/9/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,24968,605028,140454,NATHANIEL,CONWAY,Female,2018-10-05,White,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central High,92369,605123,934515,STEVEN,BLAKE,Male,2016-06-29,,Special Ed,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mccurdy School,26159,604986,915261,JOSEPH,HARRIS,Male,2017-08-29,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,20786,605696,806956,AMANDA,BROWN,Female,2019-01-10,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,80530,605516,556997,FRANKLIN,AGUILAR,Female,2016-11-30,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Larimore School,64914,605655,193654,MICHELLE,WANG,Male,2019-05-02,,Special Ed,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mccurdy School,78743,605273,240446,BREANNA,WILSON,Female,2017-11-10,,Special Ed,Kindergarten,,174.14296,,,27.0,someRisk,9/3/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM805Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Larimore School,64857,605479,796420,CHAD,VALDEZ,Male,2019-01-11,,Special Ed,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mccurdy School,96824,605703,657956,CYNTHIA,WOODS,Male,2018-03-09,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mccurdy School,81840,605481,789413,TIFFANY,HUBBARD,Female,2018-07-06,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mccurdy School,82433,605037,536601,BRENT,HULL,Male,2017-07-18,,Special Ed,Kindergarten,,167.34625,,,3.0,highRisk,9/3/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,32240,605313,991833,MICHAEL,WASHINGTON,Female,2019-12-05,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,75050,604965,383038,MARIA,NAVARRO,Male,2017-07-30,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,12133,605574,281939,RYAN,CAMPBELL,Male,2017-02-24,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,60895,604924,173441,CHARLES,HOPKINS,Male,2016-12-14,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,40336,605560,891907,MELISSA,BUSH,Male,2016-06-02,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,19622,605199,282113,HANNAH,DIAZ,Female,2017-02-25,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central High,86663,605679,661047,HEATHER,CASTILLO,Male,2016-10-18,,Special Ed,Twelve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central High,43147,605745,629382,MORGAN,PEREZ,Male,2018-08-08,,Special Ed,Ten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,15511,605286,601751,JACK,HUDSON,Male,2017-09-07,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,22330,605517,726174,EDWIN,WALLACE,Female,2018-02-03,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mcnair School,58252,605495,145104,MICHELLE,DALTON,Male,2017-11-05,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mcnair School,10230,605544,915782,CHRISTINA,HUNTER,Female,2016-12-09,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Southeast Middle School,75934,604916,122013,RICKY,SIMS,Female,2016-03-20,,Special Ed,Six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mcnair School,77159,605010,910823,PHILLIP,LEWIS,Male,2016-05-21,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mcnair School,47706,604822,363343,CATHERINE,ALLEN,Male,2016-10-15,,Special Ed,Kindergarten,,161.38954,,,1.0,highRisk,9/11/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mcnair School,43013,605658,921838,PAMELA,WALKER,Male,2019-05-16,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Keeven School,53996,605363,342287,JUDY,FERNANDEZ,Female,2017-01-16,,Special Ed,Three,,178.00552,N/A*,N/A*,1.0,highRisk,10/9/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM670Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mcnair School,41310,605515,103043,ALEX,GROSS,Male,2018-08-23,White,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood East High,75607,605777,287696,KRYSTAL,NEWMAN,Male,2019-03-10,,Special Ed,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mcnair School,66131,605639,497926,KRISTINA,BEARD,Male,2016-07-27,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mcnair School,56117,605589,616048,KRISTIN,GREGORY,Male,2016-01-20,White,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central Middle School,34768,605723,159645,VICTORIA,MARTINEZ,Female,2019-05-26,,Special Ed,Six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Jury School,77208,605698,546131,EDWARD,FORD,Male,2017-02-16,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mccurdy School,99275,605181,155909,SCOTT,MITCHELL,Male,2017-11-14,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mcnair School,25976,605495,802657,ISAIAH,WILLIS,Female,2016-09-04,White,Special Ed,Four,,208.05853,N/A*,N/A*,35.0,someRisk,9/15/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mccurdy School,52771,605633,217467,KELLY,ADKINS,Female,2019-08-01,White,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Middle School,11649,605054,307144,JASON,NORRIS,Female,2019-04-25,,Special Ed,Eight,,216.54985,N/A*,N/A*,23.0,someRisk,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mccurdy School,12857,605621,262700,BRANDON,MATTHEWS,Male,2019-04-01,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mccurdy School,30293,605642,203851,TAYLOR,HANSON,Female,2016-03-31,White,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mccurdy School,69202,605512,712899,JOSEPH,GRIFFIN,Male,2019-01-26,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mccurdy School,82801,605662,908669,AMANDA,SMITH,Female,2016-02-10,White,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Northwest Middle School,88042,605366,298388,PAIGE,ROSE,Female,2016-06-02,White,Special Ed,Six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Middle School,77055,605307,344858,SUMMER,DAVIDSON,Female,2019-01-25,,Special Ed,Seven,,220.94539,N/A*,N/A*,42.0,lowRisk,9/12/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mccurdy School,36552,605465,887449,JASON,DELGADO,Male,2016-09-30,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,50973,605487,114791,RODNEY,CRAWFORD,Female,2016-12-01,,Special Ed,Five,,194.91603,N/A*,N/A*,2.0,highRisk,9/3/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM100Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central Middle School,30265,605289,459749,JOHN,SMITH,Male,2017-11-07,,Special Ed,Seven,,210.60107,80,N/A*,18.0,someRisk,10/7/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Mccurdy School,36725,605579,483823,DENISE,WARNER,Male,2018-07-13,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Russell School,25874,604931,626085,DANIEL,FORD,Male,2017-12-30,White,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Russell School,44846,605566,681172,AMBER,HARRIS,Female,2019-11-17,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Russell School,35381,605524,657409,MICHAEL,IBARRA,Male,2018-09-21,White,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Russell School,15641,605257,633315,CHRISTINE,JONES,Male,2016-06-11,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
