student_number,suns,firstname,lastname,middlename,dob,gendercode,ishispanic,reportingethnicity,testfamilydefinition,administration,startdate,enddate,collectionid,schoolyear,districtcode,testadministration,datetaken,schoolcode,id,studentid,gradelevel,motorscore,motorpercentile,conceptsscore,conceptspercentile,languagescore,languagepercentile,totalscore,totalpercentile,transferitemid,source,_enrich_cansubmit,_enrich_datecollected,_enrich_datemodified,_enrich_datesubmitted,_enrich_errorcount,_enrich_externalid,_enrich_fileid,_enrich_id,_enrich_infocount,_enrich_isedited,_enrich_warningcount
11946,1111111946,Name836,LastName836,MiddleName836,2009-09-10T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-02-18T00:00:00Z,10,5EFF4DFC-0CB3-430C-AB7D-2AB67E217D1F,71BC10B3-1095-4933-8C8A-C08A3BFAB615,PK,9,,20,,10,,39,34.5,,,TRUE,2024-11-26T10:25:23.257Z,2024-11-26T10:25:23.257Z,,0,29d91ce1-d568-41cb-8135-caeaf444d229,45AD2366-49FC-4305-9356-41AA90A84403,6588F2C2-919E-48E1-BAE4-5BD6C95D7849,0,FALSE,0
11947,1111111947,Name837,LastName837,MiddleName837,2010-07-26T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-02-10T00:00:00Z,,C4258FFD-1925-4384-8ED0-D5D966A1F77E,3F8A374F-6AE7-4F2D-BAD6-BB0674343D7E,,14,98,6,19,13,71,33,68,,,TRUE,2024-11-26T10:25:21.773Z,2024-11-26T10:25:21.773Z,,0,1ead04ac-e8d4-4271-b0de-beafe025ca63,45AD2366-49FC-4305-9356-41AA90A84403,A7FBE7AF-A9E3-45D3-837A-7D0D5CE5E081,0,FALSE,0
11948,1111111948,Name838,LastName838,MiddleName838,2010-03-19T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-08-05T00:00:00Z,27,2FC21EBE-D940-41E2-9971-EE5761B17254,063BEDBD-A99A-4FB5-A5BB-B8427CBEE374,PK,6,9,10,16,14,45,30,15,,,TRUE,2024-11-26T10:25:21.773Z,2024-11-26T10:25:21.773Z,,0,e0699a2a-40ae-4d15-a188-86523e7f8228,45AD2366-49FC-4305-9356-41AA90A84403,512606FF-C5EC-43A3-B1E3-33A4AE13B1BB,0,FALSE,0
11949,1111111949,Name839,LastName839,MiddleName839,2010-07-14T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-02-10T00:00:00Z,27,1D3DEBEE-E23B-4C3A-A008-7AEC798898D2,4474121C-466E-4A51-A392-A132E707B6EC,PK,6,43,15,75,14,78,35,74,,,TRUE,2024-11-26T10:25:21.773Z,2024-11-26T10:25:21.773Z,,0,95739b62-c773-42b3-8239-597191a4b9e5,45AD2366-49FC-4305-9356-41AA90A84403,74EDEBB7-068B-4851-B73B-1E03C1F62C8F,0,FALSE,0
11950,1111111950,Name840,LastName840,MiddleName840,2009-04-09T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,2013-14 DIAL 3 PreTest,2013-06-19T00:00:00Z,2014-01-31T00:00:00Z,DIAH,2025,3901,FE4382E7-E0A0-4C31-81A6-047486674A1D,2014-02-10T00:00:00Z,25,9AE29ABD-7FB9-4B7C-8ADA-B4309EA0E2A6,620B6D22-C94D-4B06-9708-9F5C8736044C,PK,8,7,13,17,15,31,36,13,,,TRUE,2024-11-26T10:25:21.773Z,2024-11-26T10:25:21.773Z,,0,813a34a7-19d2-4d76-9d5a-a681cdbdadd6,45AD2366-49FC-4305-9356-41AA90A84403,533AB2D9-22F7-46C7-9529-172B43D190A3,0,FALSE,0
11951,1111111951,Name841,LastName841,MiddleName841,2009-06-23T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2014-05-30T00:00:00Z,11,542F2C7D-79E8-42DA-8A30-8E3B9E3590AB,5B791AC3-5DE5-48F7-AE96-E1E0E5E9951A,PK,21,,27,,26,,74,,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,6ee37126-9f40-4b5a-aba4-9538ad4b3251,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,C4319A33-5D91-4C41-8CE9-2AA4E5FC2119,0,FALSE,0
11952,1111111952,Name842,LastName842,MiddleName842,2009-08-10T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2014-05-30T00:00:00Z,7,3392A09E-D81B-45A6-9FDD-B5E0D5B2AD60,FD10A924-D3D3-40D7-84AE-DFD56E386C85,PK,24,,21,,21,,66,,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,78b58eca-0eb2-4ff9-a74a-a0a44d308619,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,E3FA373B-2FD0-43C6-AA52-4D27F5B60E16,0,FALSE,0
11953,1111111953,Name843,LastName843,MiddleName843,2009-05-24T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2014-05-19T00:00:00Z,9,5EEEEB6B-1AA5-411C-9851-7111D7C1DA7A,11DB5158-72DE-491D-8B93-DEF2B533D391,PK,17,68,15,27,14,23,46,35,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,62ff3530-b8a6-48c9-9445-0707128fcc29,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,F36E245A-17D1-44CF-A220-25368D97B7C5,0,FALSE,0
11954,1111111954,Name844,LastName844,MiddleName844,2008-11-15T00:00:00Z,M,FALSE,B,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2014-05-23T00:00:00Z,10,DD3AD0D2-121E-4792-8AEF-AA6EA624FC34,D2F6D69D-A6DE-4771-9A8D-DEA19CDE09F1,PK,,,,,,,43,,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,278f0c8b-ceed-4f4c-bf54-e5ceacdf5996,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,36539929-9527-49AC-9744-9F52C8F27BFF,0,FALSE,0
11955,1111111955,Name845,LastName845,MiddleName845,2008-09-16T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2014-05-12T00:00:00Z,7,B310133E-F823-4AC9-BE7A-A58E61835D99,781F35E2-EB35-47DE-BDF1-DD1EAB010050,PK,25,96,27,96,24,89,76,99,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,d60efddd-3b45-4bce-9143-7bafa111ab70,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,723E9287-6299-4A93-83A6-F4566D1F8444,0,FALSE,0
11956,1111111956,Name846,LastName846,MiddleName846,2009-01-29T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2014-05-30T00:00:00Z,11,61C4C956-8644-4AB4-8C17-207B50656B48,4FA06D20-FCBB-4CFA-B777-AA6FB3A32C44,PK,21,,24,,24,,69,,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,732c7500-0df1-4c72-a15e-58501f8bd14f,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,83B03D28-30D6-4188-B7CA-650F473AAD43,0,FALSE,0
11957,1111111957,Name847,LastName847,MiddleName847,2010-02-23T00:00:00Z,M,FALSE,M,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2015-05-21T00:00:00Z,9,EEFEE100-B61E-408D-B68B-509AA616F6BA,81B1A7AE-CAFB-4E7F-90B0-A85F8A6DB76C,PK,21,,21,,24,,66,,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,d76e47fe-bf3e-4cf5-8aae-6525aea10cb5,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,0EBE7A65-0CCB-4386-B4A7-8DF12B3A49D8,0,FALSE,0
11958,1111111958,Name848,LastName848,MiddleName848,2010-05-31T00:00:00Z,M,FALSE,M,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2014-08-18T00:00:00Z,7,CA1F214D-CE9A-4B19-859C-FD151AB4ED05,9AACC5D6-8323-4276-ADA8-A84E5453E93D,PK,10,42,10,20,14,52,34,31,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,fab51e79-0d83-455a-b288-f51fd84f4e64,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,BBC4FF78-C5BB-4A81-9818-0C9437340B92,0,FALSE,0
11959,1111111959,Name849,LastName849,MiddleName849,2010-05-26T00:00:00Z,M,TRUE,H,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2014-03-06T00:00:00Z,,B7BE09B8-A4AE-4871-8444-ACFBD9A8A707,9C2D4A37-016A-4A2B-9807-62348321FD40,,2,6,2,4,3,3,7,2,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,5df7e51c-1377-447b-8ba6-f0c600fc16c2,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,44104A64-9D7A-4EC4-848C-083D7D800ADF,0,FALSE,0
11960,1111111960,Name850,LastName850,MiddleName850,2009-05-19T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2014-05-23T00:00:00Z,10,2F8CAE4B-4929-4D9A-80D2-ADAF70FF2FC4,327F8128-DE78-4415-8224-5CAFC58DB875,PK,,,,,,,50,,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,55a860c6-a786-4018-b49f-37286aac4a2f,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,9E6A5EBE-FBBC-4881-B739-C569126D764A,0,FALSE,0
11961,1111111961,Name851,LastName851,MiddleName851,2010-01-04T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2015-05-21T00:00:00Z,9,3089C0A8-73DE-4B69-9A61-6D1037718393,6A623914-D308-4730-AD65-5BF3527CE649,PK,22,,24,,21,,67,,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,187bd247-615a-4b56-b107-873a3e418f83,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,6A9D4B0E-C6C5-473C-8C92-53168C886088,0,FALSE,0
11962,1111111962,Name852,LastName852,MiddleName852,2009-01-15T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2014-05-23T00:00:00Z,10,7F3C932A-EBA3-4B21-8CCF-3185B5D54D7F,B9B7622B-F2F8-432F-8C35-5BE124CA7B55,PK,,,,,,,67,,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,39885ae7-80e0-4da6-818a-a94ac9505c20,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,7E61F835-D04E-4684-9D23-EB995C3A0812,0,FALSE,0
11963,1111111963,Name853,LastName853,MiddleName853,2008-09-19T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2014-05-23T00:00:00Z,10,E1E6C1CD-7EA5-4B3C-97D4-C220B4AD3C3A,C2793CE4-8DF6-42CB-9F41-5AD8C6FF3BDA,PK,,,,,,,70,,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,f5fdfefd-953f-4dfa-bc3a-3425645da321,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,EF31D174-8F2F-4A89-8DCD-7D4D49A047EA,0,FALSE,0
11964,1111111964,Name854,LastName854,MiddleName854,2008-10-07T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2014-05-23T00:00:00Z,9,04F898D2-ACCB-49E0-B802-9AB39AF4C2D4,42301266-9B33-43BA-B008-5A2018519341,PK,19,47,24,77,23,81,66,69,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,382397ad-492e-4265-b9ec-2cfd0f951d06,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,8696EB4D-01E1-4674-AAA8-F928953F9495,0,FALSE,0
11965,1111111965,Name855,LastName855,MiddleName855,2012-10-15T00:00:00Z,M,TRUE,H,DIAL-3 / DIAL-4,2016-17 3K Post-Test,2017-05-01T00:00:00Z,2017-05-31T00:00:00Z,DIAH,2025,3204,49DD2306-17F6-419A-AEEF-026F96E4FD70,2017-04-27T00:00:00Z,800,E4947398-FEC2-4F75-B22E-8C58B4ECED41,60F77413-E970-48A7-B9AC-549B247DE925,PK,28,84,21,37,15,20,64,44,,,TRUE,2024-12-03T21:04:13.737Z,2024-12-03T21:04:13.737Z,,0,d5f28875-236e-44dd-8823-5b206f37fb0c,871A8F3E-B0E2-4FC1-A645-6FE34F704E93,9FF03AB3-9BBF-4556-BBBE-791B6407F552,0,FALSE,0
11966,1111111966,Name856,LastName856,MiddleName856,2012-11-20T00:00:00Z,M,FALSE,B,DIAL-3 / DIAL-4,2016-17 3K Post-Test,2017-05-01T00:00:00Z,2017-05-31T00:00:00Z,DIAH,2025,3204,49DD2306-17F6-419A-AEEF-026F96E4FD70,2017-05-01T00:00:00Z,800,23E79209-98ED-40A1-9AB6-871750F1CD90,D8EC687A-54BD-4465-A381-4E7DE1597F70,PK,14,6,20,37,16,31,50,19,,,TRUE,2024-12-03T21:04:13.737Z,2024-12-03T21:04:13.737Z,,0,9361922e-ad3f-4358-b45a-4c1f75556a49,871A8F3E-B0E2-4FC1-A645-6FE34F704E93,6A636C49-D4D4-4D76-85ED-A9A9F583F941,0,FALSE,0
11967,1111111967,Name857,LastName857,MiddleName857,2012-09-20T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,2016-17 3K Post-Test,2017-05-01T00:00:00Z,2017-05-31T00:00:00Z,DIAH,2025,3204,49DD2306-17F6-419A-AEEF-026F96E4FD70,2017-04-25T00:00:00Z,800,85F88FA3-9A54-43C1-93E8-0FDFF9E06077,07D84D77-EF43-490F-95F5-4E1DE75A057D,PK,14,1,20,24,17,24,51,10,,Manually Entered,TRUE,2024-12-03T21:04:13.737Z,2024-12-03T21:04:13.737Z,,0,459064dc-1651-4b8e-8459-8910f0966ac3,871A8F3E-B0E2-4FC1-A645-6FE34F704E93,EF9634AF-83A9-40A9-BB93-2E7AD82A2ACC,0,FALSE,0
11968,1111111968,Name858,LastName858,MiddleName858,2013-01-04T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,2016-17 3K Post-Test,2017-05-01T00:00:00Z,2017-05-31T00:00:00Z,DIAH,2025,3204,49DD2306-17F6-419A-AEEF-026F96E4FD70,2017-05-16T00:00:00Z,800,736A32B7-1295-481A-979A-83E90FF786B8,50C56E6A-65BF-42E1-9EAA-4D6DABFDE327,PK,25,72,25,72,16,31,66,60,,Manually Entered,TRUE,2024-12-03T21:04:13.737Z,2024-12-03T21:04:13.737Z,,0,9f3a6c47-ebdb-4b6a-907a-a7d4362353ea,871A8F3E-B0E2-4FC1-A645-6FE34F704E93,524082FA-A524-4555-804A-54FCABA69729,0,FALSE,0
11969,1111111969,Name859,LastName859,MiddleName859,2013-07-24T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,2016-17 3K Post-Test,2017-05-01T00:00:00Z,2017-05-31T00:00:00Z,DIAH,2025,3204,49DD2306-17F6-419A-AEEF-026F96E4FD70,2017-05-23T00:00:00Z,800,7B5BD889-44C0-44A7-A673-B93C8C562E82,B6AC3DFE-FECF-4804-8BAE-4D1620F7FF18,PK,26,99,28,97,22,91,76,99,,Manually Entered,TRUE,2024-12-03T21:04:13.737Z,2024-12-03T21:04:13.737Z,,0,4fbc7d68-fb36-4426-b4f1-3e3962fb21e7,871A8F3E-B0E2-4FC1-A645-6FE34F704E93,F3BE70BA-3508-4323-AC19-3BA1B62F9DAA,0,FALSE,0
11970,1111111970,Name860,LastName860,MiddleName860,2013-05-21T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,2016-17 3K Post-Test,2017-05-01T00:00:00Z,2017-05-31T00:00:00Z,DIAH,2025,3204,49DD2306-17F6-419A-AEEF-026F96E4FD70,2017-03-17T00:00:00Z,800,B65DE19A-062A-47D4-842A-EF8BD255DE3B,6EADC38C-1B60-4399-B355-4D136E9742D8,PK,16,51,20,69,12,34,48,48,,Manually Entered,TRUE,2024-12-03T21:04:13.737Z,2024-12-03T21:04:13.737Z,,0,5a28a663-02b4-43fb-aec1-ac15818c37be,871A8F3E-B0E2-4FC1-A645-6FE34F704E93,08B96A14-91EC-482E-BF35-85F209175CE2,0,FALSE,0
11971,1111111971,Name861,LastName861,MiddleName861,2012-09-04T00:00:00Z,F,FALSE,B,DIAL-3 / DIAL-4,2016-17 3K Post-Test,2017-05-01T00:00:00Z,2017-05-31T00:00:00Z,DIAH,2025,3204,49DD2306-17F6-419A-AEEF-026F96E4FD70,2017-05-15T00:00:00Z,800,4E1D7E59-780F-498A-89D6-61D179CB44D4,DF3B964B-2EA7-44D2-AA64-497479C10F0C,PK,25,48,25,58,19,35,69,49,,Manually Entered,TRUE,2024-12-03T21:04:12.160Z,2024-12-03T21:04:12.160Z,,0,f41813aa-5ecb-4358-b494-70a4771fc846,871A8F3E-B0E2-4FC1-A645-6FE34F704E93,834B2D15-1A4C-4283-9B6C-A414FDD15BBD,0,FALSE,0
11972,1111111972,Name862,LastName862,MiddleName862,2013-07-31T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,2016-17 3K Post-Test,2017-05-01T00:00:00Z,2017-05-31T00:00:00Z,DIAH,2025,3204,49DD2306-17F6-419A-AEEF-026F96E4FD70,2017-05-08T00:00:00Z,800,3D56BC62-25CC-4856-883E-48DDB471917D,40A18A28-0525-495C-B512-48D31A9BFFCA,PK,10,13,17,48,11,28,38,22,,Manually Entered,TRUE,2024-12-03T21:04:12.160Z,2024-12-03T21:04:12.160Z,,0,3cf3d893-17cc-4deb-b392-9d849b0ec4c7,871A8F3E-B0E2-4FC1-A645-6FE34F704E93,737DC54D-4E19-450F-A77B-A405CCC16AF5,0,FALSE,0
11973,1111111973,Name863,LastName863,MiddleName863,2013-01-30T00:00:00Z,F,FALSE,B,DIAL-3 / DIAL-4,2016-17 3K Post-Test,2017-05-01T00:00:00Z,2017-05-31T00:00:00Z,DIAH,2025,3204,49DD2306-17F6-419A-AEEF-026F96E4FD70,2017-05-04T00:00:00Z,800,0511CB17-1109-4B21-B943-E405AC9C7FEA,9D872D0B-5E83-42D0-9965-462FAD5F3E23,PK,22,59,16,20,14,26,52,31,,Manually Entered,TRUE,2024-12-03T21:04:12.160Z,2024-12-03T21:04:12.160Z,,0,1fb6bdef-69c1-422b-b5e1-bdcb33f23011,871A8F3E-B0E2-4FC1-A645-6FE34F704E93,C152F16E-BD7F-4002-8DFB-A8E24B755984,0,FALSE,0
11974,1111111974,Name864,LastName864,MiddleName864,2013-01-11T00:00:00Z,F,TRUE,H,DIAL-3 / DIAL-4,2016-17 3K Post-Test,2017-05-01T00:00:00Z,2017-05-31T00:00:00Z,DIAH,2025,3204,49DD2306-17F6-419A-AEEF-026F96E4FD70,2017-04-24T00:00:00Z,800,9D9231DA-3D53-451F-ABA8-5E6EE9C0FF54,0D6DA469-BE30-4117-9369-8B275BA8A7D4,PK,24,75,19,38,19,58,62,58,,,TRUE,2024-12-03T21:04:15.080Z,2024-12-03T21:04:15.080Z,,0,499a7f5a-7a8d-44c5-a5b5-ef503a15f13a,871A8F3E-B0E2-4FC1-A645-6FE34F704E93,F042F92D-5BFC-4D89-BCA2-D907CB7AC11E,0,FALSE,0
11975,1111111975,Name865,LastName865,MiddleName865,2013-02-05T00:00:00Z,F,FALSE,B,DIAL-3 / DIAL-4,2016-17 3K Post-Test,2017-05-01T00:00:00Z,2017-05-31T00:00:00Z,DIAH,2025,3204,49DD2306-17F6-419A-AEEF-026F96E4FD70,2017-05-22T00:00:00Z,800,EA18E565-D6AF-4674-ACCB-1B48E204E152,2D3A3A73-86AD-4651-B03C-8755709CB5A2,PK,14,10,19,38,17,45,50,26,,Manually Entered,TRUE,2024-12-03T21:04:15.080Z,2024-12-03T21:04:15.080Z,,0,6d5d35f3-4a14-4422-8133-3a3a94c2a348,871A8F3E-B0E2-4FC1-A645-6FE34F704E93,1469D15E-19B2-4F62-AE79-9E6EFF83C733,0,FALSE,0
11976,1111111976,Name866,LastName866,MiddleName866,2012-09-08T00:00:00Z,F,FALSE,B,DIAL-3 / DIAL-4,2016-17 3K Post-Test,2017-05-01T00:00:00Z,2017-05-31T00:00:00Z,DIAH,2025,3204,49DD2306-17F6-419A-AEEF-026F96E4FD70,2017-04-24T00:00:00Z,800,804D1B42-A25C-4D41-A172-0420CAABDBDF,CD9B54C4-B6A0-4A9D-8897-8A35DFFC7DED,PK,27,77,23,51,19,43,69,59,,,TRUE,2024-12-03T21:04:15.080Z,2024-12-03T21:04:15.080Z,,0,b6efc028-5ddc-40aa-a49e-5bf745e59904,871A8F3E-B0E2-4FC1-A645-6FE34F704E93,E9214E40-FF7D-4803-8934-CEC152FB098C,0,FALSE,0
11977,1111111977,Name867,LastName867,MiddleName867,2013-06-26T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,2016-17 3K Post-Test,2017-05-01T00:00:00Z,2017-05-31T00:00:00Z,DIAH,2025,3204,49DD2306-17F6-419A-AEEF-026F96E4FD70,2017-05-04T00:00:00Z,800,94169702-CDD6-4552-997A-4EAF9C88EAD0,5BDDC52E-3D67-4606-BDEC-9511F7350178,PK,18,53,25,88,25,96,68,89,,Manually Entered,TRUE,2024-12-03T21:04:15.080Z,2024-12-03T21:04:15.080Z,,0,2e0c667b-182b-4f6c-a2f5-baeb71d3b0e3,871A8F3E-B0E2-4FC1-A645-6FE34F704E93,7D378D9E-201F-447F-83FC-9AE44B806620,0,FALSE,0
11978,1111111978,Name868,LastName868,MiddleName868,2010-04-06T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2015-05-26T00:00:00Z,7,97291C81-F681-4731-B04C-F22F4D465601,8D697641-0973-405E-8D46-59FCBF353E1C,PK,23,95,26,96,23,93,72,99,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,376a6fc5-aad2-42d7-bbb1-3d37df34c9ef,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,46477A6E-D0AC-4B7E-804C-2B1CEB59FBFB,0,FALSE,0
11979,1111111979,Name869,LastName869,MiddleName869,2009-02-20T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2014-05-23T00:00:00Z,9,0CDBD754-B023-4246-BE24-FD4E96A84E89,881A8DA0-8245-4E48-A1FC-5936FBD23F92,PK,20,76,22,70,21,75,63,75,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,4712b0c3-1bff-474f-8e58-e5a284560b83,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,611CF27B-87D3-42A3-894E-C2002FF4E450,0,FALSE,0
11980,1111111980,Name870,LastName870,MiddleName870,2012-07-02T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2016-08-26T00:00:00Z,11,43B65F9A-42EF-45DB-AF28-15D5629E7B50,2F4D79EF-632F-4DB9-8FB9-56DA676B89CE,PK,1,4,0,1,3,3,4,1,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,d716b8ab-6b9b-4616-9528-e4d87029bb87,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,1B26B666-0646-4480-8C78-6A0148B88871,0,FALSE,0
11981,1111111981,Name871,LastName871,MiddleName871,2009-07-25T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2014-05-23T00:00:00Z,9,C3993648-F886-413B-AC0E-9F06C436399A,89B1058E-81CC-42E8-B944-556DA731F39B,PK,18,82,19,64,19,76,56,24,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,361390ee-b088-4833-8cc9-bd242df47443,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,70D76DF0-2BF0-4520-ABE6-6658DB7FC177,0,FALSE,0
11982,1111111982,Name872,LastName872,MiddleName872,2009-12-25T00:00:00Z,F,FALSE,B,DIAL-3 / DIAL-4,Spring 2012,2012-01-02T00:00:00Z,2012-05-31T00:00:00Z,DIAH,2025,4201,8E375B50-485D-4282-BB18-F8343B7FF233,2014-08-05T00:00:00Z,,881DEADB-0E08-4486-A719-1F6B90A86776,4D9A62C0-2414-49F7-9A10-5CD222277A0C,,15,68,8,6,14,36,37,25,,,TRUE,2024-11-26T16:46:32.277Z,2024-11-26T16:46:32.277Z,,0,f9d6b6bb-64c1-4ae8-a4e7-ab99f7e5dcc1,BFC2D69C-BBCE-4AAD-95F7-52D54D535817,8CA4128C-0CAF-4ADB-89AC-324E1C9D6448,0,FALSE,0
